textID,  # words  ,genre,year,title,author,Publication information,Library of Congress classification (NF),FIXED
773471," 19,115 ",NF,1907,The Young Man Entering Business,Orison Swett Marden,Thomas Y. Crowell and Co.. New York,H,n
773534," 20,297 ",NF,1907,"A Theory of Motive, Ideals, and Values in Education",William Estabrook Chancellor,"Houghton Mifflin Company, New York",L,n
773752," 17,147 ",NF,1907,A Textbook of the History of Architecture,A. D. F. Hamlin,"Longmans, Green, and Co., New York",N,n
773770," 18,278 ",NF,1907,Old Steamboat Days on the Hudson River,David Lear Buckman,"The Grafton Press, New York",H,n
773885," 19,835 ",NF,1907,Chats on Violoncellos,Olga Racster,"T. Werner Laurie, London",M,n
760907," 19,422 ",NF,1908,Haydn,"Runciman, John F., 1866-1916",,M,n
771775," 32,194 ",NF,1908,The Story of Commodore John Barry,"Griffin, Martin I. J. (Martin Ignatius Joseph), 1842-1911",,E,n
773400," 24,716 ",NF,1908,The Mastery of Mind in the Making of a Man,Henry Frank,"R.F. Fenno and Company, New York",B,n
773597," 20,607 ",NF,1908,History of English Literature,H.A. Taine,"Henry Altemus Company, Philadelphia",P,n
773616," 38,473 ",NF,1908,Arts and Crafts in the Middle Ages,Julia deWolf Addison,"The Page Company, Boston",N,n
773814," 21,829 ",NF,1908,Introduction to the Study of Comparative Religion,Frank B. Jevons,"The MacMillan Company, New York",B,n
774036," 19,665 ",NF,1908,The Feeding of Animals,Whitman H. Jordan,"The MacMillan Company, New York",S,n
774066," 23,677 ",NF,1908,Thomas Alva Edison,Francis A. Jones,"Thomas Y. Crowell Company, New York",T,n
750138," 69,548 ",NF,1909,Darwin and Modern Science,"Seward, Albert Charles, Sir, 1863-1941",,Q,n
750979," 74,835 ",NF,1909,The Koran (Al-Qur'an),"Rodwell, J. M. (John Medows), 1808-1900",,B,n
754227," 57,628 ",NF,1909,The Truth about Jesus : Is He a Myth?,"Mangasarian, M. M. (Mangasar Mugurditch), 1859-1943",,B,n
773415," 20,810 ",NF,1909,The Union Cuase in St. Louis in 1861,Robert J. Rombauer,Nixon-Jones Printing Co. St. Louis,E,n
773558," 19,095 ",NF,1909,The English Consititution,Jesse macy,"The Macmillan Company, New York",J,n
773598," 21,855 ",NF,1909,A Short History of English Literature,C.E. Baines,"Longmans, Green and Co., New York",P,n
773801," 17,878 ",NF,1909,Progress in Language,Otto Jespersen,"Swan Sonnenschein & Co., Lim. New York",P,n
773815," 19,961 ",NF,1909,The Church of the Apostles,Lonsdale Ragg,"Rivingtons, London",B,n
773943," 21,633 ",NF,1909,The Architecture of the Renaissance in Italy,William J. Anderson,"B. T. Batsford LTD, London",N,n
774029," 18,377 ",NF,1909,Introduction to Economics,Alvin S. Johnson,"D. C. Heath and Company, Boston",H,n
774052," 38,076 ",NF,1909,Manual of Physical Geography,Frederick V. Emerson,"The MacMillan Company, New York",G,n
774350," 41,838 ",NF,1909,"Elements of Transportation: A Discussion of Steam Railroad, Electric Railway, and Ocean and Inland Water Transportation","Emory R. Johnson, Ph.D.","Kinnikat Press, New York",H,n
485001," 1,694 ",MAG,1900,Correspondence,"Schwan, Theo.<BR>Conway, Moncure D.","The Nation: 12/27/1900, Vol. 71 Issue 1852, p507-509, 3p",,n
430001," 1,918 ",MAG,1900,The Need for Advanced Commercial Education,Henry A. Stimson,Forum: 1900: April: 240-244,,n
430002," 1,992 ",MAG,1900,Things Out of Doors,Wallace Rice,Dial: 1900: : 19-21,,n
430014," 6,017 ",MAG,1900,The Coming Total Eclipse of the Sun,Simon Newcomb,McClure's Magazine: 1900: May: 43-53,,n
473082," 4,945 ",MAG,1900,British and Dutch in South Africa,Sydney Brooks,Harpers: 1900-01 p. 304-310,,n
473098," 4,376 ",MAG,1900,The railroad and the people: ,Theodore Dreiser,Harpers: 1900-02 p. 479-484,,n
473111," 4,930 ",MAG,1900,Russia's advance in Central Asia (part II),Archibald R. (Archibald Ross) Colquhoun,Harpers: 1900-03 p. 636-643,,n
473114," 3,107 ",MAG,1900,Lord Pauncefote of Preston,Chalmers Roberts,Harpers: 1900-04 p. 687-691,,n
473140," 2,364 ",MAG,1900,Jouett's Kentucky children,Charles Henry Hart,Harpers: 1900-06 p. 51-56,,n
473143," 6,400 ",MAG,1900,Life after death,James H. (James Hervey) Hyslop,Harpers: 1900-06 p. 91-99,,n
473153," 3,449 ",MAG,1900,English war-correspondents in South Africa,Fred A. (Fred Arthur) McKenzie,Harpers: 1900-07 p. 209-216,,n
473158," 2,932 ",MAG,1900,Educational use of hypnotism,John D. (John Duncan) Quackenbos,Harpers: 1900-07 p. 264-268,,n
473171," 5,697 ",MAG,1900,Evidence of life after death,Thomson Jay Hudson,Harpers: 1900-08 p. 432-440,,n
473172," 2,445 ",MAG,1900,A century of church methods,James H. (James Henry) Ecob,Harpers: 1900-08 p. 441-444,,n
473191," 3,065 ",MAG,1900,Mortimer Menpes: ,Chalmers Roberts,Harpers: 1900-10 p. 703-711,,n
473193," 5,381 ",MAG,1900,The Chinese resentment,H.H. Lowry,Harpers: 1900-10 p. 740-747,,n
473204," 2,531 ",MAG,1900,Alcohol physiology and temperance reform,W.O. (Wilbur Olin) Atwater,Harpers: 1900-11 p. 850-853,,n
440772," 6,893 ",MAG,1900,The Library of Congress,Herbert Putnam,The Atlantic Monthly: Feb 1900: p. 145,,n
440775," 5,205 ",MAG,1900,The Mormons,Rollin Lynde Hartt,The Atlantic Monthly: Feb 1900: p. 261,,n
440785," 5,811 ",MAG,1900,Between elections,John Jay Chapman,The Atlantic Monthly: Jan 1900: p. 26,,n
440790," 4,672 ",MAG,1900,Impressions of an Indian childhood,Zitkala-Sa,The Atlantic Monthly: Jan 1900: p. 37,,n
440796," 5,238 ",MAG,1900,Recent astronomical discoveries in the southern hemisphere,T J J See,The Atlantic Monthly: Jan 1900: p. 119,,n
486114," 3,834 ",MAG,1900,The Week,,"The Nation: 9/20/1900, Vol. 71 Issue 1838, p219-221, 3p",,n
485032," 3,869 ",MAG,1900,The Week,,"The Nation: 11/8/1900, Vol. 71 Issue 1845, p357-359, 3p",,n
485033," 4,043 ",MAG,1900,Editorials,E. L. G.,"The Nation: 11/8/1900, Vol. 71 Issue 1845, p360-362, 3p",,n
485034," 5,329 ",MAG,1900,Notes,,"The Nation: 11/8/1900, Vol. 71 Issue 1845, p365-368, 4p",,n
485036," 3,968 ",MAG,1900,The Week,,"The Nation: 11/1/1900, Vol. 71 Issue 1844, p337-339, 3p",,n
485037," 7,131 ",MAG,1900,Editorials,E. L. G.,"The Nation: 11/1/1900, Vol. 71 Issue 1844, p340-345, 6p",,n
485038," 4,832 ",MAG,1900,Notes,,"The Nation: 11/1/1900, Vol. 71 Issue 1844, p346-349, 4p",,n
485040," 3,912 ",MAG,1900,The Week,,"The Nation: 10/25/1900, Vol. 71 Issue 1843, p319-321, 3p",,n
485041," 7,394 ",MAG,1900,Editorials,E. L. G.,"The Nation: 10/25/1900, Vol. 71 Issue 1843, p322-327, 6p",,n
485042," 5,226 ",MAG,1900,Notes,,"The Nation: 10/25/1900, Vol. 71 Issue 1843, p328-331, 4p",,n
485043," 3,657 ",MAG,1900,The Week,,"The Nation: 10/18/1900, Vol. 71 Issue 1842, p299-301, 3p",,n
485044," 5,787 ",MAG,1900,Editorials,E. L. G.,"The Nation: 10/18/1900, Vol. 71 Issue 1842, p302-305, 4p",,n
485049," 3,992 ",MAG,1900,Notes,,"The Nation: 10/18/1900, Vol. 71 Issue 1842, p309-312, 4p",,n
485051," 3,858 ",MAG,1900,The Week,,"The Nation: 10/11/1900, Vol. 71 Issue 1841, p279-281, 3p",,n
485052," 4,175 ",MAG,1900,Editorials,,"The Nation: 10/11/1900, Vol. 71 Issue 1841, p282-284, 3p",,n
485097, 917 ,MAG,1901,Books of the Week,,"The Nation: 12/19/1901, Vol. 73 Issue 1903, p481-481, 2/4p",,n
485980," 3,834 ",MAG,1901,The Week,,"The Nation: 12/12/1901, Vol. 73 Issue 1902, p445-447, 3p",,n
485981," 4,215 ",MAG,1901,Editorials,,"The Nation: 12/12/1901, Vol. 73 Issue 1902, p448-450, 3p",,n
485993," 3,744 ",MAG,1901,The Week,,"The Nation: 12/5/1901, Vol. 73 Issue 1901, p425-427, 3p",,n
485994," 5,889 ",MAG,1901,Editorials,,"The Nation: 12/5/1901, Vol. 73 Issue 1901, p428-432, 5p",,n
440378," 5,720 ",MAG,1901,Wellington,Goldwin Smith,The Atlantic Monthly: Jun 1901: p. 771,,n
440385," 7,377 ",MAG,1901,"Mandell Creighton, Bishop of London",Edmund Gosse,The Atlantic Monthly: May 1901: p. 677,,n
440387," 6,398 ",MAG,1901,Moosilauke,Bradford Torrey,The Atlantic Monthly: May 1901: p. 667,,n
440390," 8,300 ",MAG,1901,Productive scholarship in America,Hugo Musterberg,The Atlantic Monthly: May 1901: p. 615,,n
440393," 5,114 ",MAG,1901,The Ku Klux movement,William Garrott Brown,The Atlantic Monthly: May 1901: p. 634,,n
440407," 8,125 ",MAG,1901,Politics and the public schools,G W Anderson,The Atlantic Monthly: Apr 1901: p. 433,,n
440408," 5,349 ",MAG,1901,Reconstruction in South Carolina,Daniel H Chamberlain,The Atlantic Monthly: Apr 1901: p. 473,,n
440416," 6,265 ",MAG,1901,The state of Washington,W D Lyman,The Atlantic Monthly: Apr 1901: p. 505,,n
440433," 6,714 ",MAG,1901,John Marshall,James Bradley Thayer,The Atlantic Monthly: Mar 1901: p. 328,,n
440436," 6,661 ",MAG,1901,Mr. McKinley as president,Henry B F Macfarland,The Atlantic Monthly: Mar 1901: p. 299,,n
440443," 6,038 ",MAG,1901,The Freedman's Bureau,W E Burghardt Du Bois,The Atlantic Monthly: Mar 1901: p. 354,,n
440450," 4,333 ",MAG,1901,Confessions of a minister's wife,Anonymous,The Atlantic Monthly: Feb 1901: p. 202,,n
440452," 8,680 ",MAG,1901,Making the crowd beautiful,Gerald Stanley Lee,The Atlantic Monthly: Feb 1901: p. 240,,n
440457," 6,206 ",MAG,1901,Rreminiscences of Huxley,John Fiske,The Atlantic Monthly: Feb 1901: p. 275,,n
440458," 6,348 ",MAG,1901,The conditions of the reconstruction problem,Hilary A Herbert,The Atlantic Monthly: Feb 1901: p. 145,,n
440469," 5,948 ",MAG,1901,A letter from England,R Brimley Johnson,The Atlantic Monthly: Jan 1901: p. 55,,n
473231," 2,944 ",MAG,1901,The old Cabildo of New Orleans,Grace Elizabeth King,Harpers: 1901-01 p. 283-287,,n
473243," 2,535 ",MAG,1901,The girl who was the ring,George Bird Grinnell,Harpers: 1901-02 p. 425-430,,n
473249," 2,926 ",MAG,1901,Editor's easy chair,William Dean Howells,Harpers: 1901-02 p. 478-482,,n
473277," 3,585 ",MAG,1901,Editor's easy chair,William Dean Howells,Harpers: 1901-04 p. 802-806,,n
473278," 2,745 ",MAG,1901,Editor's study,William Dean Howells,Harpers: 1901-04 p. 807-810,,n
473292," 2,919 ",MAG,1901,Editor's study,William Dean Howells,Harpers: 1901-05 p. 971-974,,n
473303," 3,505 ",MAG,1901,The English language: ,Brander Matthews,Harpers: 1901-06 p. 141-145,,n
473322," 2,724 ",MAG,1901,The birth and death of the moon,Edward Singleton Holden,Harpers: 1901-08 p. 387-392,,n
473332," 2,584 ",MAG,1901,Editor's study,William Dean Howells,Harpers: 1901-08 p. 495-498,,n
473338," 2,498 ",MAG,1901,Cathode rays,"J.J. (Joseph John), Sir Thomson",Harpers: 1901-09 p. 564-569,,n
473347," 3,574 ",MAG,1901,Editor's easy chair,William Dean Howells,Harpers: 1901-09 p. 655-659,,n
473348," 2,670 ",MAG,1901,The royal tombs at Abydos: ,W.M. Flinders (William Matthew Flinders) Flinders-Petrie,Harpers: 1901-10 p. 682-687,,n
473352, 858 ,MAG,1901,,Peter Newell,Harpers: 1901-10 p. 712-717,,n
473354," 2,279 ",MAG,1901,The new psychology,G. Stanley (Granville Stanley) Hall,Harpers: 1901-10 p. 727-732,,n
473357," 2,424 ",MAG,1901,Glimpses of the Great Plateau,Theophil Mitchell Prudden,Harpers: 1901-10 p. 745-750,,n
473359," 1,378 ",MAG,1901,The Madonna of the ermine mantle: ,Elizabeth W. (Elizabeth Williams) Champney,Harpers: 1901-10 p. 775-779,,n
473363," 3,891 ",MAG,1901,Editor's easy chair,William Dean Howells,Harpers: 1901-10 p. 822-827,,n
473373," 2,347 ",MAG,1901,Athenian conceptions of a future life,Daniel Quinn,Harpers: 1901-11 p. 923-928,,n
473380," 3,688 ",MAG,1901,Editor's easy chair,William Dean Howells,Harpers: 1901-11 p. 1004-1008,,n
473399," 3,618 ",MAG,1901,Editor's easy chair,William Dean Howells,Harpers: 1901-12 p. 162-166,,n
430029," 8,790 ",MAG,1901,King Edward VII: A Character Sketch,W. T. Stead,Review of Reviews: 1901: March: 294-304,,n
430030," 8,128 ",MAG,1901,"The Last Days of President M'Kinley. His Visit to Buffalo, the Tragedy, and the Nation's Mourning",Walter Wellman,Review of Reviews: 1901: October: 414-430,,n
430031," 2,078 ",MAG,1901,The Episcopal Convention and Its Work,Florence E. Winslow,Review of Reviews: 1901: October: 449-451,,n
430032," 2,673 ",MAG,1901,The Liberal Victory in Denmark,A Danish Correspondent,Review of Reviews: 1901: October: 452-456,,n
430033," 3,251 ",MAG,1901,Crispi: Italy's Foremost Statesman,Giovanni Della Vecchia,Review of Reviews: 1901: October: 457-461,,n
430034," 2,883 ",MAG,1901,A New England Village,A Sometime Villager,Review of Reviews: 1901: October: 462-465,,n
430035," 2,997 ",MAG,1901,The Minnesota Primary Election Law: Experience under It up to Date,A. L. Mearkle,Review of Reviews: 1901: October: 465-468,,n
430036," 2,773 ",MAG,1901,"Seth Low, New York's Anti-Tammany Candidate for the Mayoralty",James H. Canfield,Review of Reviews: 1901: November: 545-548,,n
430037," 4,228 ",MAG,1901,New York's Municipal Campaign,Milo Roy Maltbie,Review of Reviews: 1901: November: 551-557,,n
430039," 3,207 ",MAG,1901,The True Story of Harman Blennerhassett,Therese Blennerhassett-Adams,Century: 1901: July: 351-356,,n
430040," 4,458 ",MAG,1901,Mid-Air Dining Clubs,Cleveland Moffett,Century: 1901: September: 643-52,,n
430041," 5,233 ",MAG,1901,The Burden of the Twentieth Century,Sir Walter Besant,North American Review: 1901: July: pg. 9-21,,n
430042," 7,503 ",MAG,1901,Mr. Fiske and the History of New York,Mrs. Schuyler Van Rensselaer,North American Review: 1901: August: 171-89,,n
430043," 3,469 ",MAG,1901,Envoys at Washington,Waldon Fawcett,Cosmopolitan: 1901: May: pg. 3-14,,n
430044," 10,098 ",MAG,1901,Forfeit to the Gods,Thomas A. Janvier,"Cosmopolitan: 1901: October: 593-98,600-04, 606-08",,n
430045," 3,024 ",MAG,1901,The Organization of an Exposition,W.I. Buchanan,Cosmopolitan: 1901: September: 517-22,,n
430046," 5,791 ",MAG,1901,"What the U.S. Steel Corporation Really Is, and How It Works",Ray Stannard Baker,McClure's Magazine: 1901: November: pg. 3-13,,n
430047," 5,663 ",MAG,1901,Faster than the Express-Train: The Automobile Race from Paris to Berlin,Walter Wellman,"McClure's Magazine: 1901: November: 21-2, 24-32",,n
486504," 3,740 ",MAG,1901,The Week,,"The Nation: 11/14/1901, Vol. 73 Issue 1898, p367-369, 3p",,n
486505," 8,522 ",MAG,1901,Editorials,,"The Nation: 11/14/1901, Vol. 73 Issue 1898, p370-374, 4p",,n
486506," 3,587 ",MAG,1901,Notes,,"The Nation: 11/14/1901, Vol. 73 Issue 1898, p377-380, 4p",,n
486508," 3,731 ",MAG,1901,The Week,,"The Nation: 11/7/1901, Vol. 73 Issue 1897, p349-351, 3p",,n
486509," 6,868 ",MAG,1901,Editorials,P. T. L.,"The Nation: 11/7/1901, Vol. 73 Issue 1897, p352-356, 5p",,n
486510, 124 ,MAG,1901,Correspondence,"Limedorfer, Eugene","The Nation: 11/7/1901, Vol. 73 Issue 1897, p358-358, 1/6p",,n
486515," 3,414 ",MAG,1902,Recent Poetry,,"The Nation: 12/11/1902, Vol. 75 Issue 1954, p465-467, 3p",,n
486621," 3,885 ",MAG,1902,The Week,,"The Nation: 12/4/1902, Vol. 75 Issue 1953, p433-435, 3p",,n
486622," 4,543 ",MAG,1902,Correspondence,"Matthews, Albert<BR>Medius<BR>Parke, Frederic Willard","The Nation: 12/4/1902, Vol. 75 Issue 1953, p439-442, 4p",,n
486623, 902 ,MAG,1902,The Standardization of Sport,,"The Nation: 12/4/1902, Vol. 75 Issue 1953, p439-439, 2/3p",,n
486624," 5,559 ",MAG,1902,Notes,,"The Nation: 12/4/1902, Vol. 75 Issue 1953, p442-445, 4p",,n
486625," 3,292 ",MAG,1902,New Editions of Poe,,"The Nation: 12/4/1902, Vol. 75 Issue 1953, p445-447, 3p",,n
486627," 3,818 ",MAG,1902,The Week,,"The Nation: 11/27/1902, Vol. 75 Issue 1952, p411-413, 3p",,n
486628," 3,890 ",MAG,1902,Notes,,"The Nation: 11/27/1902, Vol. 75 Issue 1952, p420-422, 3p",,n
430073," 3,267 ",MAG,1902,The Work of the Smithsonian Institution,"Enoch Walter Sikes, PhD",South Atlantic Quarterly: 1902: July: 269-277,,n
430074," 4,336 ",MAG,1902,The Principle of Neutralization Applied to Canals,John H. Latane,South Atlantic Quarterly: 1902: October: 310-325,,n
430075," 2,397 ",MAG,1902,The Principle of Instructing United States Senators,"William E. Dodd, PhD",South Atlantic Quarterly: 1902: October: 326-332,,n
430076," 2,953 ",MAG,1902,On Manitoulin,"Bernard C. Steiner, PhD",South Atlantic Quarterly: 1902: October: 333-340,,n
430077," 3,225 ",MAG,1902,Pure Scholarship—Its Place in Civilization,Henry Farrar Linscott,South Atlantic Quarterly: 1902: October: 341-350,,n
430078," 5,339 ",MAG,1902,A Land of Deserted Cities,Howard Crosby Butler,Century: 1902: November: 217-227,,n
430079," 4,544 ",MAG,1902,The Steamship Merger and American Shipbuilding,Charles H. Cramp,North American Review: 1902: July: pg. 5-16,,n
430080," 6,805 ",MAG,1902,President Roosevelt and 'The Trusts',Joseph S. Auerbach,North American Review: 1902: December: 877-94,,n
430081," 2,885 ",MAG,1902,The American Invasion of the London Stage,H.G. Rhodes,Cosmopolitan: 1902: May: 25-32,,n
430082," 4,928 ",MAG,1902,Criticism and Book-Reviewing,Brander Matthews,Cosmopolitan: 1902: May: 89-95,,n
430083," 4,486 ",MAG,1902,The Coronation and Its Significance,W.T. Stead,Cosmopolitan: 1902: October: 657-67,,n
430084," 2,176 ",MAG,1902,Children of the Stage,Elizabeth McCracken,Cosmopolitan: 1902: September: 501-05,,n
430085," 5,053 ",MAG,1902,Rembrandt,John La Farge,"McClure's Magazine: 1902: April: 503-6, 509-14",,n
430086," 7,534 ",MAG,1902,The Rise of the Standard Oil Company,Ida M. Tarbell,"McClure's Magazine: 1902: December: 115-25, 127-8",,n
473402," 1,924 ",MAG,1902,The great American pyramid,Harlan Ingersoll Smith,Harpers: 1902-01 p. 199-204,,n
473417," 4,384 ",MAG,1902,Experiments in low temperature,Henry Smith Williams,Harpers: 1902-01 p. 327-333,,n
473421," 2,545 ",MAG,1902,Sir Arthur Sullivan's diary,"Arthur, Sir Sullivan",Harpers: 1902-02 p. 367-372,,n
473432," 2,706 ",MAG,1902,Captain John Smith and the American nation,Katherine Pearson Woods,Harpers: 1902-02 p. 470-475,,n
473434," 4,197 ",MAG,1902,"Lopho, the quail",Barton Warren Evermann,Harpers: 1902-02 p. 487-492,,n
473442," 2,857 ",MAG,1902,A sea-shore laboratory,Henry Fairfield Osborn,Harpers: 1902-03 p. 552-558,,n
473464," 1,051 ",MAG,1902,Recreations in cartography,Bertelle M. Lyttle,Harpers: 1902-04 p. 743-748,,n
473472," 2,682 ",MAG,1902,The palace and temple of Nebuchadnezzar,Morris Jastrow,Harpers: 1902-04 p. 809-814,,n
473482," 2,696 ",MAG,1902,The charm of the road,James Hazen Hyde,Harpers: 1902-05 p. 914-919,,n
473490," 4,165 ",MAG,1902,Meditations of an autograph-collector,Adrian H. (Adrian Hoffman) Joline,Harpers: 1902-05 p. 969-974,,n
473492," 3,172 ",MAG,1902,The story of an old garden: ,Jane W. Guthrie,Harpers: 1902-05 p. 980-986,,n
473498," 3,580 ",MAG,1902,An American industrial experiment,Richard Theodore Ely,Harpers: 1902-06 p. 39-45,,n
473499," 2,532 ",MAG,1902,Autobiography of the stars,Ralph Wilhelm Bergengren,Harpers: 1902-06 p. 59-65,,n
473512," 3,463 ",MAG,1902,Editor's easy chair,William Dean Howells,Harpers: 1902-06 p. 146-151,,n
473522," 4,865 ",MAG,1902,Beginnings of American literature,George Edward Woodberry,Harpers: 1902-07 p. 232-238,,n
473538," 2,316 ",MAG,1902,The lineage of the classics,Frederic G. (Frederic George) Kenyon,Harpers: 1902-08 p. 335-341,,n
473544," 2,796 ",MAG,1902,The primeval North-American,Charles Hallock,Harpers: 1902-08 p. 396-402,,n
473583," 3,631 ",MAG,1902,The ordination of Asoka,"Everard, Mrs. Cotes",Harpers: 1902-10 p. 753-759,,n
473597," 4,932 ",MAG,1902,Evolution and the present age,John Fiske,Harpers: 1902-11 p. 869-876,,n
473603," 2,477 ",MAG,1902,New England fisher-folk,Guy Wetmore Carryl,Harpers: 1902-11 p. 909-916,,n
439836," 8,053 ",MAG,1902,The ideals of America,Woodrow Wilson,The Atlantic Monthly: Dec 1902: p. 721,,n
439860," 8,325 ",MAG,1902,Old times at the law school,Samuel F Batchelder,The Atlantic Monthly: Nov 1902: p. 642,,n
439867," 7,119 ",MAG,1902,The new ethics,William DeWitt Hyde,The Atlantic Monthly: Nov 1902: p. 577,,n
439970," 7,668 ",MAG,1902,Race prejudice in the Philippines,James A LeRoy,The Atlantic Monthly: Jul 1902: p. 100,,n
440029," 6,195 ",MAG,1902,In my lady's garden. Pages from the diary of Sir John Elwynne,Katrina Trask,The Atlantic Monthly: May 1902: p. 618,,n
440030," 6,027 ",MAG,1902,John Fiske: An appreciation,Thomas Sergeant Perry,The Atlantic Monthly: May 1902: p. 627,,n
440039," 6,225 ",MAG,1902,The modern chivalry,John Corbin,The Atlantic Monthly: May 1902: p. 601,,n
440061," 7,028 ",MAG,1902,Oliver Ellsworth and federation,Frank Gaylord Cook,The Atlantic Monthly: Apr 1902: p. 524,,n
440064," 5,487 ",MAG,1902,Pan-American diplomacy,John W Foster,The Atlantic Monthly: Apr 1902: p. 482,,n
440069," 7,046 ",MAG,1902,The day's work of a forester,Paul Griswold Huston,The Atlantic Monthly: Apr 1902: p. 507,,n
440071," 9,131 ",MAG,1902,The new Army of the United States,Oswald Garrison Villard,The Atlantic Monthly: Apr 1902: p. 437,,n
440073," 6,584 ",MAG,1902,The play and the gallery,Elizabeth McCracken,The Atlantic Monthly: Apr 1902: p. 497,,n
440087," 6,511 ",MAG,1902,Dante as lyric poet,William Roscoe Thayer,The Atlantic Monthly: Mar 1902: p. 339,,n
440111," 4,519 ",MAG,1902,Lincoln's rival,William Garrott Brown,The Atlantic Monthly: Feb 1902: p. 226,,n
440112," 5,329 ",MAG,1902,Mr. Scudder's life of Lowell,Anonymous,The Atlantic Monthly: Feb 1902: p. 254,,n
486425," 6,905 ",MAG,1902,[Books Review],,"The Nation: 12/25/1902, Vol. 75 Issue 1956, p506-510, 5p",,n
486426, 877 ,MAG,1902,Books of the Week,,"The Nation: 12/25/1902, Vol. 75 Issue 1956, p510-510, 1/5p",,n
486428," 3,922 ",MAG,1902,The Week,,"The Nation: 12/18/1902, Vol. 75 Issue 1955, p471-473, 3p",,n
