textID, # words ,genre,year,title,author,Publication information,Library of Congress classification (NF),FIXED
10589," 48,981 ",FIC,1974,Californios,Louis L'Amour,,,n
10590," 47,111 ",FIC,1974,Something Happened,Joseph Heller,,,n
14530," 7,649 ",FIC,1975,Action,"Shepard, Sam, 1943-",[Play script],,n
14126," 14,819 ",FIC,1975,Fishing,"Weller, Michael, 1942-",[Play script],,n
16400," 24,351 ",FIC,1975,"Man Who Would Be King, The",,[Movie script],,n
16135," 26,649 ",FIC,1975,Nashville,,[Movie script],,n
16305," 14,659 ",FIC,1976,Obsession,"De Palma, Brian, 1940-; Schrader, Paul, 1946-",[Movie script],,n
16251," 17,149 ",FIC,1976,"Next Stop, Greenwich Village",,[Movie script],,n
16789," 29,330 ",FIC,1976,"Call of the Wild, The",,[Movie script],,n
16504," 26,783 ",FIC,1976,Network,"Chayefsky, Paddy, 1923-1981",[Movie script],,n
13601," 11,939 ",FIC,1976,The End of War,"Malpede, Karen, 1945-",[Play script],,n
14058," 13,503 ",FIC,1976,Suicide in B-Flat,"Shepard, Sam, 1943-",[Play script],,n
10618," 38,926 ",FIC,1976,Ripoff,Arthur Maling,,,n
10619," 31,789 ",FIC,1976,Lucinella,Lore Segal,,,n
782016," 50,958 ",FIC,1976,The Deep,Peter Benchley,"Doubleday & Company, Inc.",,n
23924," 5,526 ",FIC,1977,Love is blind,Julie Hecht,Harpers Magazine (197710) pages: 73-78,,n
23925," 2,716 ",FIC,1977,Land of cotton,Gilbert Sorrentino,Harpers Magazine (197711) pages: 73-76,,n
780095," 47,948 ",FIC,1977,Betrayed by F. Scott Fitzgerald,Ron Carlson,New York: W.W.Norton & Company,,n
780102," 49,229 ",FIC,1977,The Damascus Cover,Howard Kaplan,New York: E. P. Dutton,,n
780161," 48,158 ",FIC,1977,Trans-Siberian Express,Warren Adler,New York: G. P. Putnam's Sons,,n
780162," 49,019 ",FIC,1977,Paris One,James Brady,New York: Delacorte Press,,n
782017," 52,660 ",FIC,1977,Return to Thebes,Allen Drury,"Doubleday & Company, Inc.",,n
10625," 47,568 ",FIC,1977,Hour of the Dragon,Robert E. Howard,,,n
10626," 28,453 ",FIC,1977,Skyfall,Harry Harrison,,,n
13969," 9,264 ",FIC,1977,Cabin Fever,"Schenkar, Joan M., 1946-",[Play script],,n
13994," 16,691 ",FIC,1977,Childe Byron,"Linney, Romulus, 1930(?)-",[Play script],,n
14278," 3,527 ",FIC,1978,Tongues,"Chaikin, Joseph, 1935-2003",[Play script],,n
14650," 5,869 ",FIC,1978,Abroad,"Weller, Michael, 1942-",[Play script],,n
14644," 5,236 ",FIC,1978,Harm's Way,"Wellman, Mac, 1945-",[Play script],,n
10633," 48,660 ",FIC,1978,Violet Clay,Gail Godwin,,,n
782020," 52,552 ",FIC,1978,Tender Mercies,Rosellen Brown,Alfred A. Knopf,,n
780163," 14,921 ",FIC,1978,Compromising Positions,Susan Isaacs,New York: Times Books,,n
780101," 49,209 ",FIC,1978,Cabal,Norman Garbo,New York: W.W.Norton & Company,,n
780116," 48,819 ",FIC,1978,A Vein of Riches,John Knowles,"Boston: Little, Brown and Company",,n
23926," 5,334 ",FIC,1978,Rat song: ,Lewis Nordan,Harpers Magazine (197801) pages: 59-65,,n
23927," 3,393 ",FIC,1978,"My father, cont",Frederick Busch,Harpers Magazine (197802) pages: 71-75,,n
23928," 3,839 ",FIC,1978,The Village: ,Stephen Dixon,Harpers Magazine (197803) pages: 110-116,,n
23929," 6,360 ",FIC,1978,I want you I need you I love you,Julie Hecht,Harpers Magazine (197805) pages: 59-67,,n
23930," 5,714 ",FIC,1978,Welcome to the arrow catchers fair: ,Lewis Nordan,Harpers Magazine (197809) pages: 76-82,,n
780092," 43,932 ",FIC,1979,The Rainbow Man,Ted Pollock,New York: McGraw-Hill Book Company,,n
780093," 45,452 ",FIC,1979,Incandescence,Craig Nova,New York: Harper & Row,,n
780155," 49,520 ",FIC,1979,The Bandit of Hell's Bend,Edgar Rice Burroughs,Boston: Gregg Press,,n
16368," 21,031 ",FIC,1979,Old Boyfriends,,[Movie script],,n
16097," 24,255 ",FIC,1979,China Syndrome,,[Movie script],,n
16118," 18,941 ",FIC,1979,When a Stranger Calls,,[Movie script],,n
494638," 2,806 ",MAG,1970,COMMENT,,"The New Republic: 12/12/70, Vol. 163 Issue 24, p5-8, 4p",,n
494641," 1,586 ",MAG,1970,Hugh Kenner: Red Wheelbarrow Revisited (Book),"Kenner, Hugh","The New Republic: 12/12/70, Vol. 163 Issue 24, p22-24, 3p",,n
494650," 2,063 ",MAG,1970,COMMENT,,"The New Republic: 11/28/70, Vol. 163 Issue 22, p5-8, 4p",,n
281888, 367 ,MAG,1970,Plaster Bonbons,,Time Magazine: 1970/03/16,,n
281889, 465 ,MAG,1970,Breakfast with Godfrey,,Time Magazine: 1970/03/16,,n
281890, 379 ,MAG,1970,[Milestones],,Time Magazine: 1970/03/16,,n
281891, 462 ,MAG,1970,"Rome, B.C., A.F",,Time Magazine: 1970/03/16,,n
281892, 512 ,MAG,1970,Back-Room Ballad,,Time Magazine: 1970/03/16,,n
281893, 517 ,MAG,1970,The Scandal of Secret Swiss Bank Accounts,,Time Magazine: 1970/03/16,,n
281894, 486 ,MAG,1970,Insistent Signals,,Time Magazine: 1970/03/16,,n
281895, 426 ,MAG,1970,Looking Around the Corner,,Time Magazine: 1970/03/16,,n
281981, 514 ,MAG,1970,In Search of an Elusive Foe,,Time Magazine: 1970/11/18,,n
281982, 500 ,MAG,1970,Ten Days -- or Ten Years,,Time Magazine: 1970/11/18,,n
281983, 422 ,MAG,1970,V-E DAY: Europe's Separate Fates,,Time Magazine: 1970/11/18,,n
281984, 452 ,MAG,1970,Alexander D,,Time Magazine: 1970/11/18,,n
281985, 283 ,MAG,1970,Painful Reminiscences,,Time Magazine: 1970/11/18,,n
281986, 329 ,MAG,1970,Return of the Liberators,,Time Magazine: 1970/11/18,,n
281987, 419 ,MAG,1970,A Depot of Metaphors,,Time Magazine: 1970/11/18,,n
281988, 358 ,MAG,1970,Dirty Linen,,Time Magazine: 1970/11/18,,n
281989, 172 ,MAG,1970,Guns Across the Border,,Time Magazine: 1970/11/18,,n
281990, 430 ,MAG,1970,The Next Best Thing,,Time Magazine: 1970/11/18,,n
281991, 416 ,MAG,1970,Bras,,Time Magazine: 1970/11/18,,n
281992, 452 ,MAG,1970,[People],,Time Magazine: 1970/11/18,,n
281993, 418 ,MAG,1970,Chevron Indicted,,Time Magazine: 1970/11/18,,n
282193, 465 ,MAG,1970,Cracking the Highway Trust,,Time Magazine: 1970/06/15,,n
282194, 452 ,MAG,1970,Attack on DDT (Contd.),,Time Magazine: 1970/06/15,,n
282195, 464 ,MAG,1970,Big Brother in New Jersey,,Time Magazine: 1970/06/15,,n
282281, 146 ,MAG,1970,Crossing the Poverty Line,,Time Magazine: 1970/02/27,,n
282282, 160 ,MAG,1970,Brave New World,,Time Magazine: 1970/02/27,,n
282283, 180 ,MAG,1970,Spending and Getting,,Time Magazine: 1970/02/27,,n
282284, 120 ,MAG,1970,Spare That Tree,,Time Magazine: 1970/02/27,,n
282285, 96 ,MAG,1970,Counting Californians,,Time Magazine: 1970/02/27,,n
282286, 496 ,MAG,1970,'The Idea Is to Cool It a Little',,Time Magazine: 1970/02/27,,n
282287, 450 ,MAG,1970,"And Now, a Few Words from The Secretary of State . . ",,Time Magazine: 1970/02/27,,n
282288, 498 ,MAG,1970,Charles & Anne & David & Julie & Tricia,,Time Magazine: 1970/02/27,,n
282289, 511 ,MAG,1970,The President's Candidates,,Time Magazine: 1970/02/27,,n
282290, 114 ,MAG,1970,Pettifoggery Bottom,,Time Magazine: 1970/02/27,,n
282291, 207 ,MAG,1970,Youthful Volunteers,,Time Magazine: 1970/02/27,,n
282292, 459 ,MAG,1970,Chicago: Turning Against the Gangs,,Time Magazine: 1970/02/27,,n
282293, 519 ,MAG,1970,The Respectable Rioter,,Time Magazine: 1970/02/27,,n
282294, 223 ,MAG,1970,The Magic Garden,,Time Magazine: 1970/02/27,,n
282295, 419 ,MAG,1970,A Matter of Sides,,Time Magazine: 1970/02/27,,n
282381, 364 ,MAG,1970,Thermography: Coloring with Heat,,Time Magazine: 1970/08/17,,n
282382, 473 ,MAG,1970,The Literate Incas,,Time Magazine: 1970/08/17,,n
282383, 443 ,MAG,1970,Religious Press: The Printed Word Embattled,,Time Magazine: 1970/08/17,,n
282384, 184 ,MAG,1970,A Well-Aged Moon,,Time Magazine: 1970/08/17,,n
282385, 411 ,MAG,1970,[Milestones],,Time Magazine: 1970/08/17,,n
282386, 445 ,MAG,1970,Housing: The Swing Back to Ticky-Tacky,,Time Magazine: 1970/08/17,,n
282387, 451 ,MAG,1970,Not by Cereal Alone,,Time Magazine: 1970/08/17,,n
282388, 434 ,MAG,1970,A Fix-It- Yourself Approach,,Time Magazine: 1970/08/17,,n
282389, 254 ,MAG,1970,Shrine for the Victims,,Time Magazine: 1970/08/17,,n
282390, 429 ,MAG,1970,Promoting Nature's Friends,,Time Magazine: 1970/08/17,,n
282391, 492 ,MAG,1970,The Hippie Carrier,,Time Magazine: 1970/08/17,,n
282392, 507 ,MAG,1970,The Philadelphia Problem,,Time Magazine: 1970/08/17,,n
282393, 406 ,MAG,1970,The Kindest Cut of All,,Time Magazine: 1970/08/17,,n
282394, 486 ,MAG,1970,A Great Despiser,BRAD DARRACH,Time Magazine: 1970/08/17,,n
282395, 560 ,MAG,1970,Nom de Plume,JAY COCKS,Time Magazine: 1970/08/17,,n
282481, 227 ,MAG,1970,Mass Matrimony in Seoul,,Time Magazine: 1970/11/02,,n
282482, 529 ,MAG,1970,Vietnamization in the Air,,Time Magazine: 1970/11/02,,n
282483, 458 ,MAG,1970,[People],,Time Magazine: 1970/11/02,,n
282484, 482 ,MAG,1970,The Malpractice Mess,,Time Magazine: 1970/11/02,,n
282485, 363 ,MAG,1970,The Doctor's Fault: Three Cases,,Time Magazine: 1970/11/02,,n
282486, 478 ,MAG,1970,The Agent Orange Affair,,Time Magazine: 1970/11/02,,n
282487, 144 ,MAG,1970,Money Munchers,,Time Magazine: 1970/11/02,,n
282488, 474 ,MAG,1970,Fighting the Fire Ant,,Time Magazine: 1970/11/02,,n
282489, 254 ,MAG,1970,Clean-Air Pilot,,Time Magazine: 1970/11/02,,n
282490, 498 ,MAG,1970,Sowing a Green Revolution,,Time Magazine: 1970/11/02,,n
282491, 476 ,MAG,1970,Life in the Clouds,,Time Magazine: 1970/11/02,,n
282492, 458 ,MAG,1970,Le Drugstore,,Time Magazine: 1970/11/02,,n
282493, 476 ,MAG,1970,Hell's Cherubim,,Time Magazine: 1970/11/02,,n
282494, 433 ,MAG,1970,"Joyless, Mindless Schools",,Time Magazine: 1970/11/02,,n
282495, 411 ,MAG,1970,Challenging Rafferty,,Time Magazine: 1970/11/02,,n
490692," 3,682 ",MAG,1970,Letter from the Space Center,"Cooper, Henry",New Yorker: 1970-01-03: p. 46-56,,n
490693," 3,995 ",MAG,1970,Talk of the Town,"Shawn, Wallace",New Yorker: 1970-01-10: p. 15-19,,n
490694," 4,203 ",MAG,1970,Talk of the Town,"Sheehan, Susan",New Yorker: 1970-01-17: p. 21-25,,n
490695," 3,644 ",MAG,1970,Talk of the Town,"Ross, Lilllian",New Yorker: 1970-01-24: p. 23-27,,n
490696," 4,008 ",MAG,1970,Talk of the Town,"Lardner, Susan",New Yorker: 1970-01-31: p. 25-29,,n
490699," 3,542 ",MAG,1970,Talk of the Town,"Hellman, Geoffrey",New Yorker: 1970-03-14: p. 27-31,,n
490700," 25,911 ",MAG,1970,Profiles,"Mehta, Ved",New Yorker: 1970-03-21: p. 47-112,,n
490701," 3,955 ",MAG,1970,Profiles,"Mehta, Ved",New Yorker: 1970-03-21: p. 47-112,,n
490702," 4,028 ",MAG,1970,Talk of the Town,"Kahn, E. J.",New Yorker: 1970-03-28: p. 27-31,,n
490703," 2,668 ",MAG,1970,Talk of the Town,"Hiss, Anthony",New Yorker: 1970-04-04: p. 31-35,,n
431792," 1,753 ",MAG,1970,Mind Research: The Promise and the Peril,Fred Warshofsky,Reader's Digest: 1970: April: 119-123,,n
431793," 1,011 ",MAG,1970,'Teach- In' to Save the Earth,Gaylord Nelson,Reader's Digest: 1970: April: 110-112,,n
275593, 315 ,MAG,1970,Darkness in Suburbia,JAY COCKS,Time Magazine: 1970/09/14,,n
275594, 479 ,MAG,1970,Travels with Papi,TIMOTHY FOOTE,Time Magazine: 1970/09/14,,n
275595, 487 ,MAG,1970,The Black and the Red,R.Z. SHEPPARD,Time Magazine: 1970/09/14,,n
275596, 528 ,MAG,1970,Island Scots,CHARLES ELLIOT,Time Magazine: 1970/09/14,,n
275597, 119 ,MAG,1970,Best Sellers,,Time Magazine: 1970/09/14,,n
276983, 471 ,MAG,1970,"Manhattan, Wry and Sweet",,Time Magazine: 1970/02/16,,n
276984, 497 ,MAG,1970,The Struggle to Cope with Recession,,Time Magazine: 1970/02/16,,n
276985, 560 ,MAG,1970,What It Is Like to be Laid Off,,Time Magazine: 1970/02/16,,n
276986, 500 ,MAG,1970,Jawboning the Market?,,Time Magazine: 1970/02/16,,n
276987, 499 ,MAG,1970,The Investment Showman,,Time Magazine: 1970/02/16,,n
276988, 432 ,MAG,1970,A Matter of Taste,,Time Magazine: 1970/02/16,,n
276989, 444 ,MAG,1970,Enzymes in Hot Water,,Time Magazine: 1970/02/16,,n
276990, 470 ,MAG,1970,Between Eagle and Cod,,Time Magazine: 1970/02/16,,n
276991, 483 ,MAG,1970,Out of the Nursery,,Time Magazine: 1970/02/16,,n
276992, 392 ,MAG,1970,The Third Journalist,,Time Magazine: 1970/02/16,,n
276993, 284 ,MAG,1970,Best Sellers,,Time Magazine: 1970/02/16,,n
276994, 496 ,MAG,1970,[Letters],,Time Magazine: 1970/03/02,,n
276995, 408 ,MAG,1970,[A Letter From The Publisher],,Time Magazine: 1970/03/02,,n
276996, 419 ,MAG,1970,'The Future Holds Thee',,Time Magazine: 1970/03/02,,n
276997, 499 ,MAG,1970,Verdict on the Chicago Seven: From Court to Country,,Time Magazine: 1970/03/02,,n
277083, 449 ,MAG,1970,[People],,Time Magazine: 1970/04/13,,n
277084, 194 ,MAG,1970,Showdown on Subpoenas,,Time Magazine: 1970/04/13,,n
277085, 473 ,MAG,1970,Up the Wall with Erma,,Time Magazine: 1970/04/13,,n
277086, 504 ,MAG,1970,Censorship and Fear,,Time Magazine: 1970/04/13,,n
277087, 479 ,MAG,1970,Cloudy Sunshine State,,Time Magazine: 1970/04/13,,n
277088, 432 ,MAG,1970,Hickel v. Oil Polluters,,Time Magazine: 1970/04/13,,n
277089, 285 ,MAG,1970,City v. Forest,,Time Magazine: 1970/04/13,,n
277090, 505 ,MAG,1970,Toward a Burger Court,,Time Magazine: 1970/04/13,,n
277091, 438 ,MAG,1970,Order in the Courtroom,,Time Magazine: 1970/04/13,,n
277092, 858 ,MAG,1970,The Dawning of Aquarius,,Time Magazine: 1970/04/13,,n
277093, 403 ,MAG,1970,An Explorer Dies,,Time Magazine: 1970/04/13,,n
277094, 494 ,MAG,1970,Crisis of Conscience,,Time Magazine: 1970/04/13,,n
277095, 360 ,MAG,1970,Isaiah and the Computer,,Time Magazine: 1970/04/13,,n
277096, 322 ,MAG,1970,Union Finds a President,,Time Magazine: 1970/04/13,,n
277197, 493 ,MAG,1970,Hits and Misses: A 25-Year Box Score,,Time Magazine: 1970/10/26,,n
277282, 365 ,MAG,1970,The Age of Reasoner,,Time Magazine: 1970/11/16,,n
277283, 463 ,MAG,1970,Kildare as Hamlet,,Time Magazine: 1970/11/16,,n
277284, 421 ,MAG,1970,Sesame Street Report Card,,Time Magazine: 1970/11/16,,n
479079," 9,389 ",MAG,1970,Teenage America: ,Kathrin Perutz,Harpers: 1970-03 p. 96-106,,n
479086," 5,842 ",MAG,1970,The future of American violence,Richard Hofstadter,Harpers: 1970-04 p. 47-53,,n
479087," 8,595 ",MAG,1970,Going home to Raleigh,Fred Powledge,Harpers: 1970-04 p. 54-66,,n
479090," 5,695 ",MAG,1970,The decline of the WASP,Peter Schrag,Harpers: 1970-04 p. 85-91,,n
479100," 6,503 ",MAG,1970,Heaven on earth . . ,Richard Rhodes,Harpers: 1970-05 p. 116-122,,n
479106," 5,458 ",MAG,1970,Addicts and zealots,Marion K. Sanders,Harpers: 1970-06 p. 71-80,,n
479109, 997 ,MAG,1970,Tribute to an American poet,Irving Howe,Harpers: 1970-06 p. 103-108,,n
479117," 9,253 ",MAG,1970,Return to Frankfurt,Friedel Ungeheuer,Harpers: 1970-07 p. 84-94,,n
479120," 2,924 ",MAG,1970,Black Panthers and their white hero-worshipers,John Fischer,Harpers: 1970-08 p. 18-26,,n
479127," 7,717 ",MAG,1970,A lively commerce: ,Jack Richardson,Harpers: 1970-08 p. 82-89,,n
479130," 2,831 ",MAG,1970,Outwitting Wall Street: ,John Fischer,Harpers: 1970-09 p. 12-20,,n
479150," 2,101 ",MAG,1970,Can the Nixon Administration be doing something right?,John Fischer,Harpers: 1970-11 p. 22-37,,n
479156," 7,205 ",MAG,1970,“Always on the strech”: ,Richard Rhodes,Harpers: 1970-11 p. 79-88,,n
488038," 3,713 ",MAG,1970,Editorials,,"The Nation: 10/26/1970, Vol. 211 Issue 13, p386-390, 5p",,n
488040," 2,948 ",MAG,1970,Sweden: Antidotes to Welfare,"Eisendrath, Craig","The Nation: 10/26/1970, Vol. 211 Issue 13, p390-392, 3p",,n
488041," 2,969 ",MAG,1970,"California: Jess Unruh, Populist","Kerby, Phil","The Nation: 10/26/1970, Vol. 211 Issue 13, p393-396, 4p",,n
488042," 2,497 ",MAG,1970,Tennessee: Gore vs. the White House,"Leiter, Kelly","The Nation: 10/26/1970, Vol. 211 Issue 13, p396-399, 4p",,n
488043," 2,768 ",MAG,1970,Illinois: Stevenson Fights TV,"Gilbreth, Edward S.","The Nation: 10/26/1970, Vol. 211 Issue 13, p399-402, 4p",,n
488044," 2,605 ",MAG,1970,Scott on the Rocks,"Farrelly, John","The Nation: 10/26/1970, Vol. 211 Issue 13, p405-408, 4p",,n
488051," 1,410 ",MAG,1970,News from Underground,"Widmer, Kingsley","The Nation: 10/26/1970, Vol. 211 Issue 13, p410-412, 3p",,n
488053," 4,121 ",MAG,1970,Editorials,"Cross, Jennifer","The Nation: 10/19/1970, Vol. 211 Issue 12, p354-358, 5p",,n
488054," 2,110 ",MAG,1970,Voting Our Pocketbooks,"Dietsch, Robert W.","The Nation: 10/19/1970, Vol. 211 Issue 12, p358-360, 3p",,n
488055," 2,231 ",MAG,1970,Living Together in California,"Zane, Maitland","The Nation: 10/19/1970, Vol. 211 Issue 12, p360-363, 4p",,n
315769, 442 ,MAG,1970,Voices of Commencement,,Time Magazine: 1970/06/22,,n
315770, 450 ,MAG,1970,Kudos: Round 3,,Time Magazine: 1970/06/22,,n
315771, 386 ,MAG,1970,How Radicals Make Money,,Time Magazine: 1970/06/22,,n
315772, 517 ,MAG,1970,The Hampshire Saga,,Time Magazine: 1970/06/22,,n
315773, 383 ,MAG,1970,"Gangbusfers, German-Style",,Time Magazine: 1970/06/22,,n
315774, 251 ,MAG,1970,Good News for Santa Barbara,,Time Magazine: 1970/06/22,,n
315860, 295 ,MAG,1970,Counting Heads,,Time Magazine: 1970/12/14,,n
315861, 207 ,MAG,1970,Broadcasting Status,,Time Magazine: 1970/12/14,,n
315862, 137 ,MAG,1970,White Christmas,,Time Magazine: 1970/12/14,,n
315863, 163 ,MAG,1970,Bomb Blanket,,Time Magazine: 1970/12/14,,n
315864, 412 ,MAG,1970,The Congress: Score One for Persistence,,Time Magazine: 1970/12/14,,n
315865, 458 ,MAG,1970,Nixon's New Signals in Viet Nam,,Time Magazine: 1970/12/14,,n
315866, 364 ,MAG,1970,Exit Egeberg,,Time Magazine: 1970/12/14,,n
315867, 265 ,MAG,1970,... And Farmer,,Time Magazine: 1970/12/14,,n
315868, 496 ,MAG,1970,J. Edgar Hoover Speaks Out With Vigor,,Time Magazine: 1970/12/14,,n
315869, 332 ,MAG,1970,Repairing the Lines,,Time Magazine: 1970/12/14,,n
315870, 471 ,MAG,1970,My Lai: The Case Against Calley,,Time Magazine: 1970/12/14,,n
315871, 494 ,MAG,1970,Consol No. 9: A Decent Burial,,Time Magazine: 1970/12/14,,n
315872, 500 ,MAG,1970,No Sanctuary for Simonas,,Time Magazine: 1970/12/14,,n
315873, 480 ,MAG,1970,CONGRESS: THE HEAVY HAND OF SENIORITY,GERALD CLARKE,Time Magazine: 1970/12/14,,n
315874, 419 ,MAG,1970,Europe: Of Defense and D,,Time Magazine: 1970/12/14,,n
490026," 4,193 ",MAG,1970,The Talk of the Town,Anthony Hiss,New Yorker: 1970-05-02: p. 27-32,,n
490027," 4,815 ",MAG,1970,The Talk of the Town,Hendrik Hertzberg,New Yorker: 1970-05-16: p. 31-35,,n
431791," 1,497 ",MAG,1970,Inflation and the Prospects for Prosperity,Raymond J. Saulnier,Reader's Digest: 1970: March: 99-102,,n
490691," 8,142 ",MAG,1970,Letter from the Space Center,"Cooper, Henry",New Yorker: 1970-01-03: p. 46-56,,n
313860, 382 ,MAG,1970,Selling the Smell,,Time Magazine: 1970/01/12,,n
313861, 439 ,MAG,1970,The Midas of Mutual Funds,,Time Magazine: 1970/01/12,,n
313862, 378 ,MAG,1970,Recognizing Market Realities,,Time Magazine: 1970/01/12,,n
313863, 424 ,MAG,1970,White Elephant on the Bay,,Time Magazine: 1970/01/12,,n
313864, 567 ,MAG,1970,Elsinore of the Mind,,Time Magazine: 1970/01/12,,n
313865, 356 ,MAG,1970,Together Again For the First Time,,Time Magazine: 1970/01/12,,n
313866, 237 ,MAG,1970,One-Half,,Time Magazine: 1970/01/12,,n
313867, 515 ,MAG,1970,Murder Will Out,,Time Magazine: 1970/01/12,,n
313868, 444 ,MAG,1970,Nostalgic Scramble,,Time Magazine: 1970/01/12,,n
313869, 543 ,MAG,1970,House Guest,,Time Magazine: 1970/01/12,,n
313870, 135 ,MAG,1970,Best Sellers,,Time Magazine: 1970/01/12,,n
313871, 466 ,MAG,1970,[Letters],,Time Magazine: 1970/03/30,,n
313872, 424 ,MAG,1970,[A Letter From The Publisher],,Time Magazine: 1970/03/30,,n
313873, 172 ,MAG,1970,First Veto,,Time Magazine: 1970/03/30,,n
313874, 185 ,MAG,1970,Entrepreneurial Witchcraft,,Time Magazine: 1970/03/30,,n
313960, 439 ,MAG,1970,Uneasy Return to Campus,,Time Magazine: 1970/09/21,,n
313961, 434 ,MAG,1970,George Plimpton: The Professional Amateur,GERALD CLARKE,Time Magazine: 1970/09/21,,n
313962, 466 ,MAG,1970,Passion and Purity,,Time Magazine: 1970/09/21,,n
313963, 484 ,MAG,1970,Latin Rock,,Time Magazine: 1970/09/21,,n
313964, 392 ,MAG,1970,Leave It to Chance,,Time Magazine: 1970/09/21,,n
313965, 413 ,MAG,1970,The Campus: Architecture's Show Place,,Time Magazine: 1970/09/21,,n
313966, 483 ,MAG,1970,The Easy Marks,,Time Magazine: 1970/09/21,,n
314862, 416 ,MAG,1970,Moynihan's Memo Fever,,Time Magazine: 1970/03/23,,n
314863, 465 ,MAG,1970,Jumping into a Pool,,Time Magazine: 1970/03/23,,n
314864, 513 ,MAG,1970,Two Germanys Face to Face,,Time Magazine: 1970/03/23,,n
314865, 118 ,MAG,1970,Fatal Defense,,Time Magazine: 1970/03/23,,n
314866, 345 ,MAG,1970,The Fifth Foe,,Time Magazine: 1970/03/23,,n
314867, 403 ,MAG,1970,A Wounded Soul,,Time Magazine: 1970/03/23,,n
250284, 485 ,MAG,1970,Street Christians: Jesus as the Ultimate Trip,,Time Magazine: 1970/08/03,,n
250285, 482 ,MAG,1970,Taxes v. Student Politics,,Time Magazine: 1970/08/03,,n
250286, 133 ,MAG,1970,The Old Blues' Green,,Time Magazine: 1970/08/03,,n
