textID, # words ,genre,year,title,author,Publication information,Library of Congress classification (NF),FIXED
746232," 8,785 ",NF,2002,THE ORDINARY UNIVERSAL MAGISTERIUM: UNRESOLVED QUESTIONS,"Gaillardetz, Richard R.","Theological Studies:  Sep2002, Vol. 63 Issue 3, p447, 25p",B,n
746256," 4,526 ",NF,2002,"Debating the Curriculum: Social Studies or History, 1892--1937","Watras, Joseph","Social Studies:  Nov/Dec2002, Vol. 93 Issue 6, p245, 6p",D,n
746257," 3,619 ",NF,2002,Challenging Students with the Tools of Critical Thinking,"Wright, Ian","Social Studies:  Nov/Dec2002, Vol. 93 Issue 6, p257, 5p",D,n
746258," 3,127 ",NF,2002,Creating a 'World of Discovery' by Thinking and Acting Globally in Social Studies: Ideas from New Zealand,"White, Cameron","Social Studies:  Nov/Dec2002, Vol. 93 Issue 6, p262, 5p",D,n
746259," 3,728 ",NF,2002,American Indian Treaties and the Presidents: A Guide to the Treaties Proclaimed by Each Administration,"Bernholz, Charles D.","Social Studies:  Sep/Oct2002, Vol. 93 Issue 5, p218, 10p",D,n
746322," 5,698 ",NF,2002,"Against All Odds: Vira B. Whitehouse and Rosika Schwimmer in Switzerland, 1918","Glant, Tibor","American Studies International:  Feb2002, Vol. 40 Issue 1, p34, 18p",E,n
746468," 3,475 ",NF,2002,Dogmatic Behavior Among Students: Testing a New Measure of Dogmatism,"Altemeyer, Bob<SUP>1</SUP><CITE> altemey@cc.Umanitoba.CA</CITE>","Journal of Social Psychology:  Dec2002, Vol. 142 Issue 6, p713-721, 10p",H,n
746522," 5,084 ",NF,2002,"Southern Europe, Eastern Europe, and Comparative Politics",,"World Affairs:  Spring2002, Vol. 164 Issue 4, p149, 8p",J,n
746523," 13,716 ",NF,2002,Defining the Borders of the New Europe,,"World Affairs:  Spring2002, Vol. 164 Issue 4, p157, 21p, 2 charts",J,n
746524," 6,561 ",NF,2002,Crime and Violence in an Urbanizing World,"Brennan-Galvin, Ellen","Journal of International Affairs:  Fall2002, Vol. 56 Issue 1, p123, 23p, 1 chart",J,n
746525," 6,294 ",NF,2002,"The Global Raiders: Nationalism, Globalization and the South African Brain Drain","Crush, Jonathan","Journal of International Affairs:  Fall2002, Vol. 56 Issue 1, p147, 26p, 4 charts",J,n
746526," 4,098 ",NF,2002,The Middle East's Demographic Transition: What Does It Mean?,"Laipson, Ellen","Journal of International Affairs:  Fall2002, Vol. 56 Issue 1, p175, 14p",J,n
746564," 2,302 ",NF,2002,Partners at RISK,"Neil, Martha","ABA Journal:  Aug2002, Vol. 88 Issue 8, p44, 5p, 1c",K,n
746565," 3,370 ",NF,2002,Drawing Boundaries,"Smith, William C.","ABA Journal:  Aug2002, Vol. 88 Issue 8, p48, 6p, 1c",K,n
746567," 3,357 ",NF,2002,Discovery Channels,"Krause, Jason","ABA Journal:  Jul2002, Vol. 88 Issue 7, p48, 6p, 1c",K,n
746643," 3,052 ",NF,2002,ACADEMIC STAFF TURNOVER IN NIGERIAN UNIVERSITIES (1990-1997),"Nwadiani, Dr. Mon<BR>Akpotu, Dr. Nelson Ejiro","Education:  Winter2002, Vol. 123 Issue 2, p305, 9p",L,n
746644," 1,613 ",NF,2002,PROGYMNASTIA A SYNCHROMUS APPROACH TO INTERNET TEACHING,"Skrabec Jr., Dr. Quentin R.","Education:  Winter2002, Vol. 123 Issue 2, p313, 5p, 1 diagram",L,n
746645," 1,016 ",NF,2002,SUCCESSFUL SCIENTIFIC INSTRUCTION INVOLVES MORE THAN JUST DISCOVERING CONCEPTS THROUGH INQUIRY-BASED ACTIVITIES,"St. Omer, Dr. Lucy","Education:  Winter2002, Vol. 123 Issue 2, p318, 4p",L,n
746646," 1,556 ",NF,2002,PROMOTION AND TENURE DECISIONS USING THE BOYER MODEL,"Diamantes, Thomas","Education:  Winter2002, Vol. 123 Issue 2, p322, 5p",L,n
746742," 1,065 ",NF,2002,Connections,"Hill Jr., Willie L.","Music Educators Journal:  Sep2002, Vol. 89 Issue 1, p6, 3p, 1c",M,n
746743," 2,765 ",NF,2002,MENC TODAY,,"Music Educators Journal:  Sep2002, Vol. 89 Issue 1, p13, 4p, 3c, 1bw",M,n
746744," 3,822 ",NF,2002,Music Education Philosophy: Changing Times,"McCarthy, Marie<BR>Goble, J. Scott","Music Educators Journal:  Sep2002, Vol. 89 Issue 1, p19, 8p, 1bw",M,n
746745," 3,729 ",NF,2002,Music Education in a Time of Cultural Transformation,"Campbell, Patricia Shehan","Music Educators Journal:  Sep2002, Vol. 89 Issue 1, p27, 7p, 1bw",M,n
746746," 2,529 ",NF,2002,Psychology and Music Education since 1950,"Rideout, Roger R.","Music Educators Journal:  Sep2002, Vol. 89 Issue 1, p33, 5p, 1 chart",M,n
746824," 3,754 ",NF,2002,Carrie Buck's Daughter,"Gould, Stephen Jay","Natural History:  Jul/Aug2002, Vol. 111 Issue 6, p12, 5p, 1c, 2bw",Q,n
746825," 1,737 ",NF,2002,Spurred On to Greater Depths,"Coelho, Joe","Natural History:  Jul/Aug2002, Vol. 111 Issue 6, p20, 3p, 4c, 1bw",Q,n
746838," 3,958 ",NF,2002,Jupiter's Moons and the Longitude Problem,"Mentzer, Robert<BR>Jones, Morris<BR>Shibley, John","Mercury:  May/Jun2002, Vol. 31 Issue 3, p34, 6p, 9c",Q,n
746981," 1,644 ",NF,2002,Plant Combines Wastewater Treatment and Energy Conservation,"McMillon, Robert T.<BR>Zabolio III, D.J. ""Jody""","Water Engineering & Management:  Oct2002, Vol. 149 Issue 10, p10, 4p, 1c, 2bw",T,n
746982, 896 ,NF,2002,TECHNOLOGY FOCUS,,"Water Engineering & Management:  Oct2002, Vol. 149 Issue 10, p14, 3p",T,n
746983," 1,626 ",NF,2002,Profits in People: Training Helps Plants Fill Gaps,,"Water Engineering & Management:  Oct2002, Vol. 149 Issue 10, p15, 3p, 2bw",T,n
746984," 2,988 ",NF,2002,Application Profile,,"Water Engineering & Management:  Oct2002, Vol. 149 Issue 10, p18, 8p",T,n
746985," 2,196 ",NF,2002,A Common Sense Approach to Design,,"Water Engineering & Management:  Oct2002, Vol. 149 Issue 10, p26, 3p, 2 diagrams, 1c",T,n
746986," 2,122 ",NF,2002,Recent Advancements in Wastewater Sludge Composting,"Turovskiy, Izrail S.<BR>Westbrook, Jeffrey D.","Water Engineering & Management:  Oct2002, Vol. 149 Issue 10, p29, 4p, 2 diagrams, 1 graph",T,n
746987," 2,190 ",NF,2002,The Standard Septic System: Still an Effective Choice for Onsite Wastewater Treatment. (cover story),"Hallahan, Dennis F.","Water Engineering & Management:  Oct2002, Vol. 149 Issue 10, p33, 4p, 2c",T,n
747042," 11,876 ",NF,2002,The Future of Medieval Church History,"Van Engen, John","Church History:  Sep2002, Vol. 71 Issue 3, p492, 31p",B,n
776173," 2,593 ",NF,2002,Can''t be satisfied :the life and times of Muddy Waters,"Gordon, Robert, 1961-","Boston : Little, Brown,Edition: 1st ed.",M,n
776174," 2,593 ",NF,2002,The next Christendom :the coming of global Christianity,"Jenkins, Philip, 1952-","Oxford ; New York : Oxford University Press,",B,n
776175," 1,823 ",NF,2002,John Quincy Adams,"Remini, Robert Vincent, 1921-","New York : Times Books,Edition: 1st ed.",E,n
776176," 1,910 ",NF,2002,See no evil :the true story of a ground soldier in the CIA''s war on terrorism,"Baer, Robert.","New York : Crown Publishers,Edition: 1st ed.",J,n
776177," 2,722 ",NF,2002,"Bad astronomy :misconceptions and misuses revealed, from astrology to the moon landing ''hoax''","Plait, Philip C.","New York : Wiley,",Q,n
776178," 2,621 ",NF,2002,What''s so great about America,"D'Souza, Dinesh, 1961-","Washington, DC : Regnery Publishing ; Lanham, MD : Distributed to the trade by National Book Network",E,n
776179," 5,830 ",NF,2002,Crashing the party :taking on the corporate government in an age of surrender,"Nader, Ralph.","New York : Thomas Dunne Books/St. Martin's Press,Edition: 1st ed.",E,n
776180," 5,250 ",NF,2002,Knight :my story,"Knight, Bobby. Hammel, Bob.","New York : Thomas Dunne Books,Edition: 1st ed.",G,n
776181," 2,485 ",NF,2002,"The golden ratio :the story of phi, the world''s most astonishing number","Livio, Mario, 1945-","New York : Broadway Books,Edition: 1st ed.",Q,n
776182," 1,416 ",NF,2002,The middle of everywhere :the world''s refugees come to our town,"Pipher, Mary Bray.","New York : Harcourt,Edition: 1st ed.",J,n
776183," 2,891 ",NF,2002,Brown :the last discovery of America,"Rodriguez, Richard.","New York : Viking,",E,n
776184," 1,439 ",NF,2002,What we saw,CBS News.,"New York : Simon &amp; Schuster,",H,n
776185," 1,402 ",NF,2002,The age of sacred terror,"Benjamin, Daniel, 1961- Simon, Steven.","New York : Random House,Edition: 1st ed.",H,n
776186," 4,277 ",NF,2002,"West of Kabul, east of New York :an Afghan American story","Ansary, Mir Tamim.","New York : Farrar, Straus and Giroux,Edition: 1st ed.",E,n
776187," 2,391 ",NF,2002,Citizen McCain,"Drew, Elizabeth.","New York : Simon &amp; Schuster,",E,n
776188," 2,509 ",NF,2002,Masters of death :the SS-Einsatzgruppen and the invention of the Holocaust,"Rhodes, Richard.","New York : A.A. Knopf,Edition: 1st ed.",D,n
776189," 2,620 ",NF,2002,When every moment counts :what you need to know about bioterrorism from the Senate''s only doctor,"Frist, William H.","Lanham : Rowman &amp; Littlefield Publishers,",R,n
776190," 2,477 ",NF,2002,American law in the 20th century,"Friedman, Lawrence Meir, 1930-","New Haven : Yale University Press,",K,n
776191," 2,194 ",NF,2002,Zora Neale Hurston :a life in letters,"Hurston, Zora Neale. Kaplan, Carla.","New York : Doubleday,Edition: 1st ed.",P,n
776192," 4,017 ",NF,2002,Profiles in injustice :why racial profiling cannot work,"Harris, David A., 1957-","New York : New Press,",H,n
776193," 3,441 ",NF,2002,In the name of Osama bin Laden :global terrorism &amp; the bin Laden brotherhood,"Jacquard, Roland.","Durham, N.C. : Duke University Press,",H,n
776194," 2,132 ",NF,2002,Breaking clean,"Blunt, Judy.","New York : Alfred A. Knopf,Edition: 1st ed.",C,n
776195," 5,072 ",NF,2002,Lincoln''s greatest speech :the second inaugural,"White, Ronald C. 1939-  (Ronald Cedric),","New York : Simon &amp; Schuster,",E,n
776227," 2,757 ",NF,2002,Blue gold :the fight to stop the corporate theft of the world''s water,"Barlow, Maude. Clarke, Tony.","New York : New Press : Distributed by W.W. Norton,",H,n
776256, 208 ,NF,2002,"A death in Texas :a story of race, murder, and a small town''s struggle for redemption","Temple-Raston, Dina.","New York : H. Holt,Edition: 1st ed.",H,n
776257," 2,876 ",NF,2002,Understanding depression :what we know and what you can do about it,"DePaulo, J. Raymond, M.D. Horvitz, Leslie Alan.","New York, NY : Wiley,",R,n
776259," 1,002 ",NF,2002,The lives of the Muses :nine women &amp; the artists they inspired,"Prose, Francine, 1947-","New York : HarperCollins Publishers,Edition: 1st ed.",N,n
776260," 2,384 ",NF,2002,Islam unveiled :disturbing questions about the world''s fastest growing faith,"Spencer, Robert, 1962-","San Francisco : Encounter Books,Edition: 1st ed.",B,n
776262," 2,333 ",NF,2002,Cloak and dollar :a history of American secret intelligence,"Jeffreys-Jones, Rhodri.","New Haven : Yale University Press,",J,n
776263," 2,353 ",NF,2002,Riot and remembrance :the Tulsa race war and its legacy,"Hirsch, James S.","Boston : Houghton Mifflin,",F,n
776264," 2,935 ",NF,2002,Bringing down the house :the inside story of six MIT students who took Vegas for millions,"Mezrich, Ben, 1969-","New York : Free Press,",G,n
776265," 1,859 ",NF,2002,The founding fish,"McPhee, John, 1931-","New York : Farrar, Straus and Giroux,Edition: 1st ed.",Q,n
776266," 14,895 ",NF,2002,So what :the life of Miles Davis,"Szwed, John F., 1936-","New York : Simon &amp; Schuster,",M,n
776268," 2,478 ",NF,2002,America without the death penalty :states leading the way,"Galliher, John F.","Boston : Northeastern University Press,",H,n
776269," 2,642 ",NF,2002,Getting by on the minimum :the lives of working class women,"Johnson, Jennifer, 1949-","New York : Routledge,",H,n
776270," 1,666 ",NF,2002,The Library of Congress Civil War desk reference,"Wagner, Margaret E. Gallagher, Gary W. Finkelman, Paul,; 1949-","New York : Simon &amp; Schuster,",E,n
746899," 8,332 ",NF,2003,"NEHA's 2003 Annual Educational Conference and Exhibition--Reno, Nevada","Benn, Kristin<BR>Miller, Julia<BR>Eils, Larry M.","Journal of Environmental Health:  Oct2003, Vol. 66 Issue 3, p24, 12p, 1 chart, 13bw",R,n
746900," 2,090 ",NF,2003,"Housing, Inspection, and Statue-of-Limitations Issues","Sikora, Vincent A.<SUP>1</SUP><CITE> sikora@etsu.edu</CITE>","Journal of Environmental Health:  Oct2003, Vol. 66 Issue 3, p38, 3p, 1bw",R,n
746933," 1,257 ",NF,2003,New Cuisine Wins Rave Reviews From Honey Bees,"Flores, Alfredo<BR>Wood, Marcia","Agricultural Research:  Mar2003, Vol. 51 Issue 3, p12, 3p, 3c",S,n
746934," 1,702 ",NF,2003,Keeping Catfish on Consumers' Menus,"Core, Jim<BR>Spillman, Amy","Agricultural Research:  Mar2003, Vol. 51 Issue 3, p15, 3p, 5c",S,n
746935," 1,233 ",NF,2003,Biodiversity Rebounds After Wildfire,"Spillman, Amy","Agricultural Research:  Mar2003, Vol. 51 Issue 3, p20, 3p, 6c",S,n
746993," 2,191 ",NF,2003,A touching sensation,"Thilmany, Jean<SUP>1</SUP>","Mechanical Engineering:  Nov2003, Vol. 125 Issue 11, p30, 3p, 4c",T,n
746994," 2,936 ",NF,2003,the next century of air power,"Nielsen, Paul D.<SUP>1</SUP><BR>Noor, Ahmed K.<SUP>2</SUP><BR>Venneri, Samuel L.<SUP>3</SUP>","Mechanical Engineering:  Nov2003, Vol. 125 Issue 11, p34, 7p, 5c",T,n
746995," 1,509 ",NF,2003,"Look, Ma, No Pilot!","Degaspari, John<SUP>1</SUP>","Mechanical Engineering:  Nov2003, Vol. 125 Issue 11, p42, 3p, 1c, 4bw",T,n
746996," 1,657 ",NF,2003,THE CONQUEST OF FRICTION,"Leibensperger, Robert","Mechanical Engineering:  Nov2003, Vol. 125 Issue 11, p46, 4p, 1 diagram, 3bw",T,n
746997," 1,548 ",NF,2003,DIGGING DEEPER IN NEW YORK,"Ehrenman, Gayle<SUP>1</SUP>","Mechanical Engineering:  Nov2003, Vol. 125 Issue 11, p51, 3p, 1 map, 2c",T,n
746998," 2,265 ",NF,2003,new PRODUCTS,,"Mechanical Engineering:  Nov2003, Vol. 125 Issue 11, p55, 7p",T,n
747014," 3,067 ",NF,2003,News,,"PSA Journal:  Apr2003, Vol. 69 Issue 4, p40, 4p, 1c",T,n
747044," 4,012 ",NF,2003,"DOES TECHNOLOGY SPELL TROUBLE WITH A CAPITAL ""T""?: HUMAN DIGNITY AND PUBLIC POLICY","Hyman, David A.<SUP>1,2</SUP>","Harvard Journal of Law & Public Policy:  Fall2003, Vol. 27 Issue 1, p3-18, 16p",K,n
747045," 4,424 ",NF,2003,RETRIBUTION: THE CENTRAL AIM OF PUNISHMENT,"Bradley, Gerard V.","Harvard Journal of Law & Public Policy:  Fall2003, Vol. 27 Issue 1, p19-31, 13p",K,n
747046," 4,087 ",NF,2003,DIGNITY AND DESERT IN PUNISHMENT THEORY,"Huigens, Kyron<SUP>1</SUP>","Harvard Journal of Law & Public Policy:  Fall2003, Vol. 27 Issue 1, p33-49, 17p",K,n
747047," 4,409 ",NF,2003,INEVITABLE MENS REA,"Morse, Stephen J.<SUP>1</SUP>","Harvard Journal of Law & Public Policy:  Fall2003, Vol. 27 Issue 1, p51-64, 14p",K,n
747048," 4,490 ",NF,2003,POPE JOHN PAUL II AND THE DIGNITY OF THE HUMAN BEING,"Coughlin, John J.<SUP>1</SUP>","Harvard Journal of Law & Public Policy:  Fall2003, Vol. 27 Issue 1, p65-79, 15p",K,n
