textID, # words ,genre,year,title,author,Publication information,Library of Congress classification (NF),FIXED
320606, 431 ,MAG,1980,Jihad for Jerusalem,MARGUERITE JOHNSON,Time Magazine: 1980/08/25,,n
320607, 526 ,MAG,1980,Sadat and Begin: 'Best Wishes',,Time Magazine: 1980/08/25,,n
320608, 522 ,MAG,1980,Moscow's Military Deadlock,JORDAN BONFANTE,Time Magazine: 1980/08/25,,n
320609, 402 ,MAG,1980,'It will be like Viet Nam ',,Time Magazine: 1980/08/25,,n
320610, 434 ,MAG,1980,The Majlis Chooses a Modest Man,,Time Magazine: 1980/08/25,,n
320611, 433 ,MAG,1980,Harsh Politics,,Time Magazine: 1980/08/25,,n
320612, 367 ,MAG,1980,Shipyard Strike,,Time Magazine: 1980/08/25,,n
320613, 263 ,MAG,1980,Havana-Bound,,Time Magazine: 1980/08/25,,n
320614, 442 ,MAG,1980,An Argentine Connection?,,Time Magazine: 1980/08/25,,n
320615, 420 ,MAG,1980,Those Cautious Consumers,JULIE CONNELLY,Time Magazine: 1980/08/25,,n
320616, 473 ,MAG,1980,Bargains with Few Frills,,Time Magazine: 1980/08/25,,n
320617, 484 ,MAG,1980,Stirrings From a Sleeping Giant,,Time Magazine: 1980/08/25,,n
320618, 193 ,MAG,1980,Pollution Wars,,Time Magazine: 1980/08/25,,n
320619, 519 ,MAG,1980,"Sorry, No Smut",,Time Magazine: 1980/08/25,,n
490825," 3,728 ",MAG,1980,Talk of the Town,"Kahn, E. J.",New Yorker: 1980-01-07: p. 25-29,,n
490826," 4,160 ",MAG,1980,Talk of the Town,"Schell, Johnathan",New Yorker: 1980-01-14: p. 23-27,,n
490827," 4,404 ",MAG,1980,Talk of the Town,"Newhouse, John",New Yorker: 1980-01-21: p. 27-31,,n
490828," 3,740 ",MAG,1980,Talk of the Town,"Schell, Johnathan",New Yorker: 1980-01-28: p. 25-29,,n
490829," 4,127 ",MAG,1980,Talk of the Town,"Schell, Johnathan",New Yorker: 1980-02-04: p. 25-29,,n
490830," 4,023 ",MAG,1980,Talk of the Town,"Singer, Mark",New Yorker: 1980-02-11: p. 25-29,,n
490831," 3,908 ",MAG,1980,Talk of the Town,"Schell, Johnathan",New Yorker: 1980-02-18: p. 25-29,,n
490832," 3,450 ",MAG,1980,Talk of the Town,"Ross, Lilian",New Yorker: 1980-02-25: p. 31-35,,n
490833," 4,074 ",MAG,1980,Talk of the Town,"Ross, Lilian",New Yorker: 1980-03-03: p. 29-33,,n
490834," 4,071 ",MAG,1980,Talk of the Town,"White, Wallace",New Yorker: 1980-03-10: p. 37-41,,n
490836," 6,329 ",MAG,1980,A Reporter at Large,"Drew, Elizabeth",New Yorker: 1980-03-24: p. 49-74,,n
321898, 495 ,MAG,1980,[Letters],,Time Magazine: 1980/03/03,,n
321899, 521 ,MAG,1980,'Two Steps Forward . . .',,Time Magazine: 1980/03/03,,n
321900, 451 ,MAG,1980,The U.N.'s Five Wise Men,,Time Magazine: 1980/03/03,,n
321901, 459 ,MAG,1980,Cautious Confrontation,,Time Magazine: 1980/03/03,,n
321902, 479 ,MAG,1980,Penny-Pinching Politics,,Time Magazine: 1980/03/03,,n
321903, 511 ,MAG,1980,Updating the Book of Promises,HUGH SIDEY,Time Magazine: 1980/03/03,,n
321904, 505 ,MAG,1980,Son of Abscam,,Time Magazine: 1980/03/03,,n
321905, 323 ,MAG,1980,Malicious Wit,,Time Magazine: 1980/03/03,,n
321906, 506 ,MAG,1980,"A Stunning Show, After All",,Time Magazine: 1980/03/03,,n
321907, 448 ,MAG,1980,Deeper into the Quagmire,,Time Magazine: 1980/03/03,,n
321908, 496 ,MAG,1980,Proximity and Self-Interest,,Time Magazine: 1980/03/03,,n
321909, 489 ,MAG,1980,Restoring a Sense of Cohesion,,Time Magazine: 1980/03/03,,n
322010, 326 ,MAG,1980,Barrage of Buzz Words,,Time Magazine: 1980/03/17,,n
322011, 369 ,MAG,1980,Strains in the Alliance,,Time Magazine: 1980/03/17,,n
322012, 427 ,MAG,1980,Mugabe Takes Charge,,Time Magazine: 1980/03/17,,n
322013, 530 ,MAG,1980,'We Are Socialist'',,Time Magazine: 1980/03/17,,n
322014, 474 ,MAG,1980,Nuclear Ransom,,Time Magazine: 1980/03/17,,n
322015, 508 ,MAG,1980,Writers' Rights and Wrongs,,Time Magazine: 1980/03/17,,n
322016, 275 ,MAG,1980,State Secrets,,Time Magazine: 1980/03/17,,n
322017, 465 ,MAG,1980,[People],,Time Magazine: 1980/03/17,,n
322018, 425 ,MAG,1980,That Crazy Winter Weather!,,Time Magazine: 1980/03/17,,n
322098, 330 ,MAG,1980,[A Letter From The Publisher],,Time Magazine: 1980/11/17,,n
322099, 487 ,MAG,1980,[Letters],,Time Magazine: 1980/11/17,,n
322100, 471 ,MAG,1980,In Iowa: A Wizard of Odds and Ends,BARRY HILLENBRAND,Time Magazine: 1980/11/17,,n
322101, 510 ,MAG,1980,Reagan Coast-to-Coast,GEORGE J. CHURCH,Time Magazine: 1980/11/17,,n
322102, 530 ,MAG,1980,We Are Off on a Special Adventure,HUGH SIDEY,Time Magazine: 1980/11/17,,n
322103, 507 ,MAG,1980,When Jimmy Knew,,Time Magazine: 1980/11/17,,n
322104, 547 ,MAG,1980,An Interview with Ronald Reagan,,Time Magazine: 1980/11/17,,n
322105, 511 ,MAG,1980,A Determined Second Fiddle,GEORGE J. CHURCH,Time Magazine: 1980/11/17,,n
322106, 439 ,MAG,1980,Draft Picks for the New Team,EDWIN WARNER,Time Magazine: 1980/11/17,,n
322107, 481 ,MAG,1980,Is There Life After Disaster?,LANCE MORROW,Time Magazine: 1980/11/17,,n
322108, 434 ,MAG,1980,Squeezed Out off the Middle,JOHN F. STACKS,Time Magazine: 1980/11/17,,n
322109, 463 ,MAG,1980,Reagan Gets a G.O.P Senate,,Time Magazine: 1980/11/17,,n
322110, 396 ,MAG,1980,The House Is Not a Home,,Time Magazine: 1980/11/17,,n
322111, 502 ,MAG,1980,Moving into Stately Mansions,,Time Magazine: 1980/11/17,,n
322112, 520 ,MAG,1980,Referendums: Rising Impatience,,Time Magazine: 1980/11/17,,n
322113, 445 ,MAG,1980,Hoping for a Homecoming,STROBE TALBOTT,Time Magazine: 1980/11/17,,n
322114, 533 ,MAG,1980,The Families: New Anxieties,,Time Magazine: 1980/11/17,,n
322115, 471 ,MAG,1980,Smoothing the Way,THOMAS A. SANCTON,Time Magazine: 1980/11/17,,n
322116, 477 ,MAG,1980,Now the Office of Tomorrow,CHRISTOPHER BYRON,Time Magazine: 1980/11/17,,n
322117, 462 ,MAG,1980,The Guru of Gizmos,,Time Magazine: 1980/11/17,,n
322118, 420 ,MAG,1980,Glut of Steel,,Time Magazine: 1980/11/17,,n
323097, 375 ,MAG,1980,Miscalculation!,,Time Magazine: 1980/11/26,,n
323098, 512 ,MAG,1980,A Poisoned Sea,,Time Magazine: 1980/11/26,,n
323099, 518 ,MAG,1980,Flirtation with an Island Neighbor,,Time Magazine: 1980/11/26,,n
323100, 423 ,MAG,1980,A More Severe Slump,,Time Magazine: 1980/11/26,,n
323101, 494 ,MAG,1980,"Jobs, Justice and Peace",,Time Magazine: 1980/11/26,,n
323102, 469 ,MAG,1980,Detroit's Worsening Plight,,Time Magazine: 1980/11/26,,n
323103, 455 ,MAG,1980,Chipping Away at a Vast Market,,Time Magazine: 1980/11/26,,n
323216, 530 ,MAG,1980,Ghost Sonata,RICHARD CORLISS,Time Magazine: 1980/10/27,,n
323217, 279 ,MAG,1980,Right Angles,R.C.,Time Magazine: 1980/10/27,,n
126096," 2,868 ",MAG,1980,THE WEEK,,"Sports Illustrated: November 24, 1980",,n
126097," 1,472 ",MAG,1980,A Buss ride to Hawaii?,,"Sports Illustrated: November 24, 1980",,n
126098," 2,096 ",MAG,1980,"Be cool, be fast, be champ",,"Sports Illustrated: November 24, 1980",,n
126100," 1,769 ",MAG,1980,Who was hiding in there?,,"Sports Illustrated: November 24, 1980",,n
126101," 1,458 ",MAG,1980,A DIFFERENT KIND OF TRIPLE PLAY: FROM THE GOOD TO THE BAD TO THE BORING,,"Sports Illustrated: November 24, 1980",,n
126102," 1,906 ",MAG,1980,YOU OUGHTA BE IN PICTURES?AND IT'S SO EASY AT THE INSTANT REPLAY BAR,,"Sports Illustrated: November 24, 1980",,n
126103," 1,269 ",MAG,1980,"FOR BROWN, THE WRONG SHOE WAS ON THE FOOT IN THE '16 ROSE BOWL GAME",,"Sports Illustrated: November 24, 1980",,n
126108," 1,373 ",MAG,1980,A roundup of the week Nov. 10-16,,"Sports Illustrated: November 24, 1980",,n
126109," 5,449 ",MAG,1980,Cradle of Champions,,"Sports Illustrated: November 24, 1980",,n
126110," 2,430 ",MAG,1980,PREVIEW OF SUPER BOWL XV?,,"Sports Illustrated: December 1, 1980",,n
126111," 1,474 ",MAG,1980,IT'S TIME FOR TRIMMING SAILS IN THE NASL,,"Sports Illustrated: December 1, 1980",,n
126112," 1,613 ",MAG,1980,THOSE HEISMAN HIGH-FLYERS,,"Sports Illustrated: December 1, 1980",,n
293430, 380 ,MAG,1980,Why the U.S. Is Slipping,,Time Magazine: 1980/10/12,,n
293431, 523 ,MAG,1980,A Bad Week for ABC,,Time Magazine: 1980/10/12,,n
293432, 435 ,MAG,1980,'We Just Plain Licked 'Em',,Time Magazine: 1980/10/12,,n
293433, 490 ,MAG,1980,Roses for a Fast Female,,Time Magazine: 1980/10/12,,n
293434, 470 ,MAG,1980,A Not-So-Ghostly Particle,,Time Magazine: 1980/10/12,,n
293435, 410 ,MAG,1980,[Milestones],,Time Magazine: 1980/10/12,,n
293436, 486 ,MAG,1980,[People],,Time Magazine: 1980/10/12,,n
293437, 491 ,MAG,1980,Master of Existential Suspense,RICHARD SCHICKEL,Time Magazine: 1980/10/12,,n
293438, 425 ,MAG,1980,Cronkite for Vice President?,THOMS GRIFFITH,Time Magazine: 1980/10/12,,n
293439, 542 ,MAG,1980,A Summer of Discontent,R.Z. SHEPPARD,Time Magazine: 1980/10/12,,n
293440, 146 ,MAG,1980,Excerpt,,Time Magazine: 1980/10/12,,n
293441, 525 ,MAG,1980,Honest Labor,JANE O'REILLY,Time Magazine: 1980/12/12,,n
293442, 496 ,MAG,1980,Notable,,Time Magazine: 1980/12/12,,n
293443, 81 ,MAG,1980,Editors' Choice,,Time Magazine: 1980/12/12,,n
293444, 140 ,MAG,1980,Best Sellers,,Time Magazine: 1980/12/12,,n
293445, 343 ,MAG,1980,Pixyland,T.E. KALEM,Time Magazine: 1980/12/12,,n
293446, 253 ,MAG,1980,Circus Hoopla,T.E.K.,Time Magazine: 1980/12/12,,n
293447, 268 ,MAG,1980,Shredded Wit,T.E.K,Time Magazine: 1980/12/12,,n
293448, 495 ,MAG,1980,The Temptations of Revenge,LANCE MORROW,Time Magazine: 1980/12/12,,n
293449, 334 ,MAG,1980,[A Letter From The Publisher],,Time Magazine: 1980/08/04,,n
293450, 476 ,MAG,1980,[Letters],,Time Magazine: 1980/08/04,,n
491823," 3,271 ",MAG,1980,HE WHO STEALS MY NAME,"Nizer, Louis","Saturday Evening Post: Jul/Aug1980, Vol. 252 Issue 5, p26-31, 5p, 1 diagram, 1 color",,n
491828," 4,335 ",MAG,1980,MARIJUANA: THE MYTH OF HARMLESSNESS GOES UP IN SMOKE,"Mann, Peggy","Saturday Evening Post: Jul/Aug1980, Vol. 252 Issue 5, p32-43, 9p, 7 diagrams, 1 map, 5 color",,n
491817," 2,984 ",MAG,1980,Australia: A Matter of Perspective,"Dunlop, Richard","Saturday Evening Post: May/Jun1980, Vol. 252 Issue 4, p106-112, 5p, 5 color",,n
491821," 4,031 ",MAG,1980,A NEW MOVEMENT IN THE POLITICAL RING,"Furlong, William Barry","Saturday Evening Post: Jul/Aug1980, Vol. 252 Issue 5, p16-110, 5p, 4 diagrams, 1 color",,n
432015, 336 ,MAG,1980,Jews Reach Out For New Adherants,James Mann,U.S. News and World Report: Date:??: Pages:??,,n
432016, 523 ,MAG,1980,Mormons: Grappling With Growth Pains,James Mann,U.S. News and World Report: Date:??: Pages:??,,n
432017," 1,574 ",MAG,1980,Coming This Fall: Detroit's 'World Cars',Jeffrey L. Sheler,U.S. News and World Report: 1980: : 49-50,,n
432018, 805 ,MAG,1980,America's Jinxed Warplanes,,U.S. News and World Report: Date:??: Pages:??,,n
432019," 1,518 ",MAG,1980,Saudi Royal Family Unites Amid Crisis,Robert S. Dudney,U.S. News and World Report: 1980: : 53-54,,n
432020," 1,472 ",MAG,1980,"Now, It's Turkey On Brink of Collapse",David B. Richardson,U.S. News and World Report: 1980: : 55-56,,n
432021, 860 ,MAG,1980,Latest Strides in Fight Against Cancer,,U.S. News and World Report: Date:??: Pages:??,,n
432022, 758 ,MAG,1980,Black Leaders Out of Step With Their People?,Jeannye Thornton,U.S. News and World Report: Date:??: Pages:??,,n
432023," 2,221 ",MAG,1980,ABC's of 'Windfall' Tax—Meaning to You,Kenneth R. Sheets,U.S. News and World Report: 1980: : 71-73,,n
432024," 1,541 ",MAG,1980,Saving Costly Energy With People Power,,U.S. News and World Report: 1980: : 75-76,,n
432025, 824 ,MAG,1980,"For Europeans, 1980 Looks Like A 'Critical Year'",Alfred Zanker,U.S. News and World Report: Date:??: Pages:??,,n
432026, 970 ,MAG,1980,"What Britain, France Are Feuding About Now",,U.S. News and World Report: Date:??: Pages:??,,n
432027," 3,994 ",MAG,1980,Who Runs America,,U.S. News and World Report: 1980: : 34-44,,n
432028," 1,985 ",MAG,1980,Resort Fever Is Changing Face Of Appalachia,William L. Chaze,U.S. News and World Report: 1980: : 58-61,,n
432029," 1,678 ",MAG,1980,Can a Union Strangle Nation's Largest City?,"Donald L. Battle, Pat Lynch, Manuel Schiffres",U.S. News and World Report: 1980: : 62-64,,n
432030," 1,697 ",MAG,1980,Carter on the Spot Again in Mideast,,U.S. News and World Report: 1980: : 71-72,,n
432031," 1,502 ",MAG,1980,Where the Trouble Is—A West Bank Close-Up,Robert S. Dudney,U.S. News and World Report: 1980: : 73-75,,n
432032," 2,329 ",MAG,1980,TV Watchers Get An Expanded Menu,Ronald A. Taylor,U.S. News and World Report: 1980: : 76-78,,n
491790," 6,291 ",MAG,1980,PELLA: OASIS IN THE 20th CENTURY,"Roueché, Berton","Saturday Evening Post: May/Jun1980, Vol. 252 Issue 4, p74-118, 10p, 1 map, 9 color",,n
294328, 462 ,MAG,1980,Communism with a Long Face,,Time Magazine: 1980/01/14,,n
294329, 502 ,MAG,1980,Trotsky Letters,,Time Magazine: 1980/01/14,,n
294330, 365 ,MAG,1980,Posh Prison,,Time Magazine: 1980/01/14,,n
294331, 373 ,MAG,1980,[Milestones],,Time Magazine: 1980/01/14,,n
294332, 469 ,MAG,1980,The Woman Who Loved Lions,,Time Magazine: 1980/01/14,,n
294333, 439 ,MAG,1980,Was It Hypnosis or Hype?,,Time Magazine: 1980/01/14,,n
294334, 197 ,MAG,1980,Eau de Sweat,,Time Magazine: 1980/01/14,,n
294335, 447 ,MAG,1980,Holiday Winners and Losers,,Time Magazine: 1980/01/14,,n
294336, 544 ,MAG,1980,Gold and Silver Go Bonkers,,Time Magazine: 1980/01/14,,n
294337, 495 ,MAG,1980,The Great Sell-Off,,Time Magazine: 1980/01/14,,n
294338, 514 ,MAG,1980,Bunker Hunt's Comstock Lode,,Time Magazine: 1980/01/14,,n
294339, 340 ,MAG,1980,Leading Lady,,Time Magazine: 1980/01/14,,n
294340, 438 ,MAG,1980,An Odd Free Market Success,,Time Magazine: 1980/01/14,,n
294341, 533 ,MAG,1980,Young Bacchus Comes of Age,MICHAEL DEMAREST,Time Magazine: 1980/01/14,,n
294342, 457 ,MAG,1980,Small Sellout Vineyards,,Time Magazine: 1980/01/14,,n
294343, 374 ,MAG,1980,Gravity Defied,FRANK RICH,Time Magazine: 1980/01/14,,n
294344, 223 ,MAG,1980,Misadventure,RICHARD SCHICKEL,Time Magazine: 1980/01/14,,n
294345, 402 ,MAG,1980,Old Masters of the Modern,ROBERT HUGHES,Time Magazine: 1980/01/14,,n
294346, 493 ,MAG,1980,[People],,Time Magazine: 1980/01/14,,n
294347, 467 ,MAG,1980,Blending Fantasy with Fact,MICHAEL DEMAREST,Time Magazine: 1980/01/14,,n
294348, 79 ,MAG,1980,Editors' Choice,,Time Magazine: 1980/01/14,,n
294428, 464 ,MAG,1980,Capsules,,Time Magazine: 1980/03/24,,n
294429, 281 ,MAG,1980,The Red Sweat,,Time Magazine: 1980/03/24,,n
294430, 430 ,MAG,1980,Last Chance for the Manatee,,Time Magazine: 1980/03/24,,n
294431, 468 ,MAG,1980,Americans in Captivity,,Time Magazine: 1980/03/24,,n
294432, 495 ,MAG,1980,[People],,Time Magazine: 1980/03/24,,n
294433, 485 ,MAG,1980,Legacy off Three Mile Island,,Time Magazine: 1980/03/24,,n
294434, 435 ,MAG,1980,'We're Fighting for Our Lives',,Time Magazine: 1980/03/24,,n
294435, 445 ,MAG,1980,Lessons Learned in a Year,,Time Magazine: 1980/03/24,,n
294436, 442 ,MAG,1980,Flouting Fines,,Time Magazine: 1980/03/24,,n
294437, 490 ,MAG,1980,Cutting Courts,,Time Magazine: 1980/03/24,,n
294438, 460 ,MAG,1980,Sharing Prayers in School?,,Time Magazine: 1980/03/24,,n
294439, 398 ,MAG,1980,Quiet American,,Time Magazine: 1980/03/24,,n
294440, 247 ,MAG,1980,CIA vs. Clergy,,Time Magazine: 1980/03/24,,n
294441, 408 ,MAG,1980,[Milestones],,Time Magazine: 1980/03/24,,n
294442, 474 ,MAG,1980,From Puss-in-Boots to Plato,,Time Magazine: 1980/03/24,,n
294443, 448 ,MAG,1980,Sundae Punch,,Time Magazine: 1980/03/24,,n
